Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,EastLines,Авто,18620,18620,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,EastLines,Авто,5370,5370,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,Magic Trans,Авто,400,1530,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,PonyExpress,Авто,1992.38,2390.86,2,3
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,PonyExpress,Авто экспесс,3290.31,3948.37,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,Энергия,Авто,450,1450,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,Деловые линии,Авто,610,1820,2,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,Деловые линии,Авто экспрес,850,2060,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,Vozovoz,Aвто,441,570,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,ГлавДоставка,Авто,418,1485,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,Скиф Карго,Авто,480,4680,3,3
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,Скиф Карго,Авто экспресс,880,5080,4,4
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,ПЭК,Авто,450,1660,2,4
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,ПЭК,Авиа,7112,8322,1,4
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,Рейл континент,Авто,750,2140,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,ЖелдорАльянс,ЖД,400,1500,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,ЖелДорЭкспедиция,Авто,715,1880,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,1,ЖелДорЭкспедиция,Авто экспресс,785,1950,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,EastLines,Авто,18620,18620,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,EastLines,Авто,5370,5370,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,Magic Trans,Авто,504,2184,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,Энергия,Авто,625,2125,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,Рейл континент,Авто,962,2612,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,ГлавДоставка,Авто,760,2509,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,Скиф Карго,Авто,480,4680,3,3
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,Скиф Карго,Авто экспресс,880,5080,4,4
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,ПЭК,Авто,450,1660,2,4
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,ПЭК,Авиа,7112,8322,1,4
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,Vozovoz,Aвто,441,570,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,ЖелдорАльянс,ЖД,520,2120,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,ЖелДорЭкспедиция,Авто,715,1880,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,ЖелДорЭкспедиция,Авто экспресс,785,1950,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,Деловые линии,Авто,712,2402,2,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,2,Деловые линии,Авто экспрес,1248,2938,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,EastLines,Авто,18620,18620,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,EastLines,Авто,5370,5370,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,Magic Trans,Авто,756,2736,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,Энергия,Авто,940,2590,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,ГлавДоставка,Авто,1104,3524,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,Скиф Карго,Авто,480,4680,3,3
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,Скиф Карго,Авто экспресс,880,5080,4,4
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,Рейл континент,Авто,1278,3458,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,ПЭК,Авто,450,1660,2,4
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,ПЭК,Авиа,7112,8322,1,4
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,Vozovoz,Aвто,441,570,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,ЖелдорАльянс,ЖД,744,2844,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,ЖелДорЭкспедиция,Авто,715,1880,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,ЖелДорЭкспедиция,Авто экспресс,785,1950,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,Деловые линии,Авто,1056,3106,2,2
Москва,Санкт-Петербург,0.5,0.5,0.5,40,3,Деловые линии,Авто экспрес,1848,3898,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,EastLines,Авто,22920,22920,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,EastLines,Авто,15050,15050,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,Magic Trans,Авто,17100,26630,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,Энергия,Авто,22200,30000,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,PonyExpress,Авто,54905.81,65886.97,2,3
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,PonyExpress,Авто экспесс,97610.49,117132.59,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,Рейл континент,Авто,21630,33530,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,ГлавДоставка,Авто,23100,34100,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,Скиф Карго,Авто,37220,65720,3,3
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,Скиф Карго,Авто экспресс,42800,71300,4,4
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,ПЭК,Авто,40891.5,50151.5,2,4
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,ПЭК,Авиа,508200,517460,1,4
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,Vozovoz,Aвто,19411,19590,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,ЖелдорАльянс,ЖД,15900,24500,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,ЖелДорЭкспедиция,Авто,23900,33600,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,ЖелДорЭкспедиция,Авто экспресс,25010,34710,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,Деловые линии,Авто,22800,36780,2,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,1,Деловые линии,Авто экспрес,39900,53880,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,EastLines,Авто,32940,32940,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,EastLines,Авто,20410,20410,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,Magic Trans,Авто,33000,50030,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,Энергия,Авто,43800,57600,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,ГлавДоставка,Авто,46200,62260,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,Скиф Карго,Авто,37220,65720,3,3
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,Скиф Карго,Авто экспресс,42800,71300,4,4
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,Рейл континент,Авто,42330,58230,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,ПЭК,Авто,40891.5,50151.5,2,4
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,ПЭК,Авиа,508200,517460,1,4
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,Vozovoz,Aвто,19411,19590,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,ЖелдорАльянс,ЖД,31800,49800,1,2
