Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,Рейл континент,Авто,873,2523,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,Скиф Карго,Авто,480,10980,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,Скиф Карго,Авто экспресс,880,11380,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,Vozovoz,Aвто,NaN,580,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,ГлавДоставка,Авто,527.04,2117.04,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,ПЭК,Авто,450,2080,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,ПЭК,Авиа,4250.4,5880.4,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,Деловые линии,Авто,670,2360,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,Деловые линии,Авто экспрес,1177,2867,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,ЖелдорАльянс,ЖД,400,2000,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,ЖелДорЭкспедиция,Авто,715,1880,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,6.7,3,ЖелДорЭкспедиция,Авто экспресс,785,1950,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,Magic Trans,Авто,400,1780,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,Энергия,Авто,455,1955,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,Рейл континент,Авто,789.78,2439.78,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,ГлавДоставка,Авто,500.52,2090.52,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,Скиф Карго,Авто,480,10980,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,Скиф Карго,Авто экспресс,880,11380,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,PonyExpress,Авто,2502.02,3002.42,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,PonyExpress,Авто экспесс,4013.63,4816.36,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,Vozovoz,Aвто,NaN,650,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,ЖелдорАльянс,ЖД,400,2000,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,ПЭК,Авто,642.35,2287.35,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,ПЭК,Авиа,10347.96,11992.96,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,Деловые линии,Авто,610,2300,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,Деловые линии,Авто экспрес,905,2595,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,ЖелДорЭкспедиция,Авто,715,2285,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.4,0.6,58.2,1,ЖелДорЭкспедиция,Авто экспресс,785,2355,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,Magic Trans,Авто,746,2726,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,Энергия,Авто,925,2575,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,Скиф Карго,Авто,484.74,10984.74,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,Скиф Карго,Авто экспресс,884.74,11384.74,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,ГлавДоставка,Авто,994.56,3194.56,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,Рейл континент,Авто,1265.36,3445.36,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,Vozovoz,Aвто,NaN,660,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,ПЭК,Авто,653.39,2133.39,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,ПЭК,Авиа,10525.76,12005.76,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,ЖелдорАльянс,ЖД,735,2835,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,Деловые линии,Авто,1038,3088,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,Деловые линии,Авто экспрес,1817,3867,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,ЖелДорЭкспедиция,Авто,718,2288,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.4,0.4,59.2,2,ЖелДорЭкспедиция,Авто экспресс,785,2355,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,Magic Trans,Авто,854,2834,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,Энергия,Авто,1060,2710,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,ГлавДоставка,Авто,1139.04,3339.04,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,Скиф Карго,Авто,480,10980,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,Скиф Карго,Авто экспресс,880,11380,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,Рейл континент,Авто,1401.24,3581.24,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,Vozovoz,Aвто,NaN,580,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,ЖелдорАльянс,ЖД,841,2941,1,2,705594,11514330,4848742
