Москва,Санкт-Петербург,0.4,0.4,0.6,7.2,3,ПЭК,Авто,450,2080,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,7.2,3,ПЭК,Авиа,4250.4,5880.4,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,7.2,3,Деловые линии,Авто,670,2360,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,7.2,3,Деловые линии,Авто экспрес,1177,2867,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,7.2,3,ЖелдорАльянс,ЖД,400,2000,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,7.2,3,ЖелДорЭкспедиция,Авто,715,1880,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.6,7.2,3,ЖелДорЭкспедиция,Авто экспресс,785,1950,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,Magic Trans,Авто,540,2220,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,Энергия,Авто,670,2170,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,PonyExpress,Авто,3184.91,3821.89,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,PonyExpress,Авто экспесс,5014.14,6016.97,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,Рейл континент,Авто,1007.03,2657.03,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,ГлавДоставка,Авто,737.02,2327.02,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,Скиф Карго,Авто,669.96,11169.96,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,Скиф Карго,Авто экспресс,1069.96,11569.96,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,Vozovoz,Aвто,NaN,870,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,ПЭК,Авто,945.87,2750.87,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,ПЭК,Авиа,15237.46,17042.46,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,ЖелдорАльянс,ЖД,558,2158,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,Деловые линии,Авто,765,2455,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,Деловые линии,Авто экспрес,1342,3032,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,ЖелДорЭкспедиция,Авто,943,2513,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.3,0.7,85.7,1,ЖелДорЭкспедиция,Авто экспресс,978,2548,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,Magic Trans,Авто,450,2130,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,Энергия,Авто,530,2030,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,Рейл континент,Авто,862.46,2512.46,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,Скиф Карго,Авто,480,10980,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,Скиф Карго,Авто экспресс,880,11380,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,ГлавДоставка,Авто,579.64,2169.64,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,Vozovoz,Aвто,NaN,580,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,ПЭК,Авто,450,2095,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,ПЭК,Авиа,5991.86,7636.86,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,Деловые линии,Авто,610,2300,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,Деловые линии,Авто экспрес,1045,2735,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,ЖелдорАльянс,ЖД,439,2039,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,ЖелДорЭкспедиция,Авто,715,1880,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.3,0.7,0.6,33.7,2,ЖелДорЭкспедиция,Авто экспресс,785,1950,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,Magic Trans,Авто,1631,4261,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,Энергия,Авто,2030,4430,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,Рейл континент,Авто,2408.49,5008.49,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,Скиф Карго,Авто,683.68,11183.68,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,Скиф Карго,Авто экспресс,1083.68,11583.68,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,ГлавДоставка,Авто,2131.11,4331.11,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,Vozovoz,Aвто,NaN,890,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,ПЭК,Авто,967.94,2772.94,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,ПЭК,Авиа,15593.06,17398.06,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,ЖелдорАльянс,ЖД,1632,4032,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,Деловые линии,Авто,2236,4626,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,Деловые линии,Авто экспрес,3919,6309,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,ЖелДорЭкспедиция,Авто,960,2530,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.5,0.4,87.7,3,ЖелДорЭкспедиция,Авто экспресс,995,2565,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,EastLines,Авто,22920,22920,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,EastLines,Авто,12640,12640,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,Magic Trans,Авто,11396,18426,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,Энергия,Авто,14295,19959,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,PonyExpress,Авто,36402.71,43683.25,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,PonyExpress,Авто экспесс,63688.14,76425.77,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,Рейл континент,Авто,14623.84,22573.84,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,ГлавДоставка,Авто,14487,21037,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,Скиф Карго,Авто,18569.24,39444.24,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,Скиф Карго,Авто экспресс,22259.36,43134.36,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,Vozovoz,Aвто,NaN,13710,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,ПЭК,Авто,23509.99,29668.15,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,ПЭК,Авиа,327213.04,333371.2,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,ЖелдорАльянс,ЖД,10624,18124,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,Деловые линии,Авто,15263,22753,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,Деловые линии,Авто экспрес,26662,34152,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,ЖелДорЭкспедиция,Авто,15762,22362,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.3,0.4,1931.6,1,ЖелДорЭкспедиция,Авто экспресс,16477,23077,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,EastLines,Авто,22920,22920,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,EastLines,Авто,13530,13530,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,Magic Trans,Авто,12927,21457,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,Энергия,Авто,16215,22397,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,Рейл континент,Авто,16543.4,25043.4,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,ГлавДоставка,Авто,15775.2,25775.2,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,Скиф Карго,Авто,8602.5,22752.5,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,Скиф Карго,Авто экспресс,10728.74,24878.74,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,Vozovoz,Aвто,NaN,7850,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,ПЭК,Авто,13511.62,17561.17,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,ПЭК,Авиа,185577.7,189627.25,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,ЖелдорАльянс,ЖД,12051,20651,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,Деловые линии,Авто,16871,27461,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,Деловые линии,Авто экспрес,29579,40169,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,ЖелДорЭкспедиция,Авто,9304,13904,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.4,1095.5,2,ЖелДорЭкспедиция,Авто экспресс,9720,14320,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,EastLines,Авто,32940,32940,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,EastLines,Авто,22280,22280,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,Magic Trans,Авто,37732,54762,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,Энергия,Авто,50085,65607,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,Рейл континент,Авто,48352.8,64252.8,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,Скиф Карго,Авто,25254.15,53854.15,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,Скиф Карго,Авто экспресс,29576.58,58176.58,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,ГлавДоставка,Авто,48022.8,64102.8,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,Vozovoz,Aвто,NaN,15960,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,ПЭК,Авто,32508.01,41696.69,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,ПЭК,Авиа,387383.92,396572.6,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,Деловые линии,Авто,50764,69014,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,ЖелдорАльянс,ЖД,36361,54361,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,ЖелДорЭкспедиция,Авто,18467,28167,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.7,0.7,0.3,2286.8,3,ЖелДорЭкспедиция,Авто экспресс,19313,29013,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,Энергия,Авто,12375,17211,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,PonyExpress,Авто,815.72,978.86,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,PonyExpress,Авто,1628.55,1954.26,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,PonyExpress,Авто,3779.74,4535.69,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,PonyExpress,Авто,2945.25,3534.3,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,PonyExpress,Авто,2350.43,2820.52,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,PonyExpress,Авто,625,750,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,Скиф Карго,Авто,14635.52,33005.52,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,Скиф Карго,Авто экспресс,18275.92,36645.92,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,ГлавДоставка,Авто,12371.7,26971.7,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,Vozovoz,Aвто,NaN,13540,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,Рейл континент,Авто,13233,19583,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,ЖелдорАльянс,ЖД,8349,15849,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,ЖелДорЭкспедиция,Авто,16076,22676,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.1,3,2.3,7.7,1,ЖелДорЭкспедиция,Авто экспресс,16804,23404,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,Magic Trans,Авто,25237,42267,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,Энергия,Авто,25925,34165,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,Рейл континент,Авто,26412,38312,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,ГлавДоставка,Авто,25438,40038,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,Vozovoz,Aвто,NaN,13950,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,ПЭК,Авто,19072.46,35736.96,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,ПЭК,Авиа,300007.4,316671.9,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,Деловые линии,Авто,31878,59498,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,Деловые линии,Авто экспрес,55706,83326,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,ЖелдорАльянс,ЖД,17066,28566,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,ЖелДорЭкспедиция,Авто,16987,26687,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.5,2.3,1.4,8.6,2,ЖелДорЭкспедиция,Авто экспресс,17760,27460,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,Энергия,Авто,24110,31826,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,Скиф Карго,Авто,9752.6,21522.6,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,Скиф Карго,Авто экспресс,12173.2,23943.2,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,ГлавДоставка,Авто,23664,36544,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,Рейл континент,Авто,24733.5,36633.5,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,Vozovoz,Aвто,NaN,8860,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,ЖелдорАльянс,ЖД,16269,24869,1,2,705594,11514330,4848742
